request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,0.4659825655334762,1,772,12
1,2,0,0.6446590401566579,1,4058,15
2,2,0,1.92610392803703,1,620,17
3,2,0,2.0162127526409566,1,364,20
4,2,0,2.044757658727075,1,992,8
5,2,0,2.146781452988806,1,695,46
6,2,0,2.16150508868872,1,153,45
7,2,0,2.323121879435461,1,1481,81
8,2,0,2.366829031271465,1,4320,31
9,2,0,2.39802963795348,1,1625,102
10,2,0,2.560669841808818,1,1470,43
11,2,0,2.582489482642032,1,2582,9
12,2,0,2.6403447219943312,1,1348,6
13,2,0,2.650089730358282,1,247,31
14,2,0,2.7896145534828567,1,853,19
15,2,0,2.915856915733836,1,409,7
16,2,0,2.9611275450309282,1,1864,10
17,2,0,3.086165280797112,1,1693,8
18,2,0,3.1614555168143785,1,3113,13
19,2,0,3.2911464161693926,1,5415,12
20,2,0,3.3562621127348615,1,276,24
21,2,0,3.64762396129429,1,4758,53
22,2,0,3.858108449669169,1,4796,6
23,2,0,3.9141174060484674,1,1042,7
24,2,0,4.149389105727423,1,1049,9
25,2,0,4.301481794497358,1,3671,68
26,2,0,4.315527817247554,1,7435,14
27,2,0,4.503355456072419,1,1860,6
28,2,0,4.514550726993864,1,1926,23
29,2,0,4.669140367841949,1,14,13
30,2,0,4.680557502331438,1,2216,7
31,2,0,4.735901634018656,1,1805,8
32,2,0,5.140774716065579,1,65,8
33,2,0,5.327023395012618,1,5523,15
34,2,0,5.413206435497348,1,4698,18
35,2,0,5.417898810246499,1,4115,73
36,2,0,5.500511471378902,1,522,8
37,2,0,5.582269870614981,1,1711,15
38,2,0,5.614154322716972,1,210,6
39,2,0,5.635716836806968,1,1960,71
40,2,0,5.737445896402252,1,3309,46
41,2,0,5.9012548642764635,1,93,14
42,2,0,5.905491341885659,1,1032,11
43,2,0,6.159625624512159,1,3120,7
44,2,0,6.410716335911923,1,3616,36
45,2,0,6.6898342979899255,1,4504,6
