request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,0.20951194594842731,1,3242,33
1,2,0,1.1572833151667175,1,197,14
2,2,0,3.072328993296472,1,49,40
3,2,0,3.7093208271880806,1,182,15
4,2,0,7.6489117031227405,1,2799,6
5,2,0,7.986139228160198,1,34,117
6,2,0,9.018315372537119,1,88,9
7,2,0,9.285047909768476,1,981,31
8,2,0,10.871497769128911,1,232,15
9,2,0,10.896507775696334,1,2039,6
10,2,0,11.54483131527658,1,7436,10
11,2,0,11.74943183979446,1,296,9
12,2,0,12.658742116747476,1,1050,22
13,2,0,13.335527481031216,1,908,14
14,2,0,13.722384671342299,1,124,9
15,2,0,19.072897268904978,1,1900,16
16,2,0,20.64079145501422,1,1723,9
17,2,0,22.55079297403952,1,112,6
18,2,0,23.000957889682116,1,2628,18
19,2,0,23.164102495565373,1,1371,6
20,2,0,23.33340989889507,1,2380,76
21,2,0,24.171833460996353,1,1404,12
22,2,0,27.571857609533893,1,1084,10
23,2,0,28.09901929707791,1,3671,13
24,2,0,29.470399433777615,1,6079,6
25,2,0,34.169887655154824,1,118,25
26,2,0,36.951370645157255,1,1724,218
27,2,0,37.79233522380687,1,881,8
28,2,0,38.154437907858764,1,4821,19
29,2,0,39.09950939822208,1,1291,14
30,2,0,39.73474263664936,1,7435,15
31,2,0,40.45187507384535,1,1705,9
32,2,0,40.943420635272105,1,122,12
33,2,0,41.24995950745873,1,349,91
34,2,0,41.282493919685415,1,533,16
35,2,0,42.23404454056905,1,431,12
36,2,0,42.622370548271576,1,318,15
37,2,0,43.32399240302012,1,1894,9
38,2,0,43.717239945188446,1,7436,8
39,2,0,44.93900605366592,1,2724,19
40,2,0,44.9876187430258,1,5025,60
41,2,0,45.63978773029731,1,100,12
42,2,0,47.201403473761225,1,198,11
43,2,0,48.249464331266545,1,2116,110
44,2,0,50.3352879636622,1,3962,67
45,2,0,55.15213614459588,1,621,124
46,2,0,55.234654737523215,1,910,58
47,2,0,55.32121172616136,1,5140,13
48,2,0,55.85090314560103,1,950,39
49,2,0,63.151105591268006,1,1900,12
50,2,0,63.550940962963786,1,2504,30
51,2,0,63.8889951807298,1,1538,11
52,2,0,66.5422101343883,1,29,8
53,2,0,67.69107969728563,1,3136,8
54,2,0,69.0077336711847,1,2531,12
55,2,0,70.23392140953518,1,1039,39
56,2,0,70.62894922284391,1,6077,28
57,2,0,71.74256256577173,1,142,87
58,2,0,72.22906142381554,1,1189,46
59,2,0,72.33354118802274,1,1463,13
60,2,0,72.41181168553337,1,1950,14
61,2,0,73.0149926838855,1,386,55
62,2,0,73.02466646436325,1,5491,11
63,2,0,77.7123020091585,1,2031,69
64,2,0,77.90531713264255,1,749,6
65,2,0,78.61383946053681,1,1410,10
66,2,0,78.7641874618577,1,3923,13
67,2,0,79.21379980247187,1,2987,50
68,2,0,82.67795830508769,1,6542,12
69,2,0,83.31717850147461,1,1864,147
70,2,0,84.61455124173605,1,1833,9
71,2,0,86.65990748049471,1,239,16
72,2,0,88.3122084034713,1,1648,17
73,2,0,88.45006941637853,1,3573,14
74,2,0,88.53464202835526,1,506,30
75,2,0,89.98364040073224,1,2971,12
76,2,0,90.4885196981821,1,2238,28
77,2,0,91.15304023922853,1,700,21
78,2,0,92.0715398619977,1,2412,9
79,2,0,92.90160701615991,1,820,9
80,2,0,99.90577420145458,1,50,12
81,2,0,100.28188399608173,1,5927,269
82,2,0,100.90075510913472,1,92,126
83,2,0,102.40329531385467,1,1967,19
84,2,0,104.1231768709556,1,641,13
85,2,0,107.46187142024812,1,2172,6
86,2,0,107.47251479387539,1,417,6
87,2,0,108.02813297895905,1,1502,8
88,2,0,108.96267491428587,1,588,71
89,2,0,111.32263009212282,1,3181,8
90,2,0,115.28340333465799,1,1295,8
91,2,0,116.59527138321158,1,183,9
92,2,0,122.04980102961272,1,96,21
93,2,0,122.1920970575996,1,359,91
94,2,0,124.0342693616633,1,1983,6
95,2,0,127.21617715560828,1,96,6
96,2,0,127.26068520537635,1,155,824
97,2,0,131.08653152313798,1,99,6
98,2,0,132.6114535881282,1,1561,9
99,2,0,136.0487234017504,1,456,22
100,2,0,136.19599417434284,1,7435,12
101,2,0,136.46561946166497,1,1031,21
102,2,0,139.15092429820342,1,237,12
103,2,0,139.69488126030373,1,1404,24
104,2,0,140.7341191495455,1,3578,46
105,2,0,141.02829125839057,1,3725,15
106,2,0,141.14745045395625,1,4758,10
107,2,0,141.6336652588448,1,2467,11
108,2,0,142.03189903809144,1,2047,82
109,2,0,142.58839751208617,1,2615,97
110,2,0,143.0829874376242,1,3208,9
111,2,0,143.09215880667128,1,936,6
112,2,0,144.00315407137543,1,130,35
113,2,0,144.90593343957156,1,316,7
114,2,0,145.05238243564705,1,910,9
115,2,0,145.4592526518997,1,75,36
116,2,0,145.6072181270794,1,3577,15
117,2,0,145.62653918891115,1,873,8
118,2,0,145.9660637775828,1,1056,21
119,2,0,146.30974520856057,1,706,15
120,2,0,153.9304489270045,1,2669,89
121,2,0,154.80150701464606,1,2436,6
122,2,0,156.5551483203697,1,2244,9
123,2,0,156.87927024327325,1,816,10
124,2,0,158.53512269265096,1,1618,59
125,2,0,159.556598519184,1,3540,11
126,2,0,164.6148740446107,1,50,11
127,2,0,166.8711865787465,1,351,36
128,2,0,170.8334210625589,1,2016,9
129,2,0,174.04140358297516,1,363,20
130,2,0,174.38167118053383,1,2770,36
131,2,0,175.73855515771956,1,1037,7
132,2,0,176.16813151378406,1,972,26
133,2,0,176.9089733353911,1,3324,8
134,2,0,177.0574295147511,1,2951,9
135,2,0,178.51688495316628,1,2758,48
136,2,0,178.76386253296857,1,821,28
137,2,0,180.97128264791561,1,46,16
138,2,0,181.77923085582032,1,863,8
139,2,0,181.88875180163583,1,2437,8
140,2,0,184.11317797980487,1,1125,25
141,2,0,191.0393195471648,1,79,27
142,2,0,194.48110598973147,1,537,12
143,2,0,195.63397044161061,1,2297,20
144,2,0,196.07892976502836,1,2638,12
145,2,0,197.4905309675313,1,92,12
146,2,0,200.97934063922287,1,2215,12
147,2,0,201.78015086961892,1,2186,6
148,2,0,203.11698492073955,1,2330,7
149,2,0,204.71711579530543,1,2074,82
150,2,0,204.81459012271634,1,284,13
151,2,0,206.25279778293645,1,431,104
152,2,0,206.79249520010845,1,1886,21
153,2,0,206.79252271210757,1,1590,49
154,2,0,207.7459776504788,1,74,19
155,2,0,208.8098675758464,1,3043,9
156,2,0,211.1273857175931,1,6348,14
