request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,6.018794271824238,1,1033,415
1,2,0,12.70487694709552,1,2840,69
2,2,0,13.278753666891038,1,1081,31
3,2,0,17.032037412253505,1,996,38
4,2,0,17.173920674572035,1,1087,420
5,2,0,21.718524724958407,1,1073,100
6,2,0,31.620313839934518,1,913,388
7,2,0,35.091647205967135,1,397,407
8,2,0,38.664492685906566,1,1014,109
9,2,0,40.475411471316306,1,4080,99
10,2,0,47.59927054119988,1,441,44
11,2,0,52.643843545281264,1,218,91
12,2,0,62.54874499634862,1,400,385
13,2,0,70.1680686861803,1,1131,217
14,2,0,71.09550990899561,1,424,396
15,2,0,78.06410508596596,1,4089,80
16,2,0,95.11227977373127,1,1350,103
17,2,0,96.13981658045024,1,181,24
18,2,0,112.3805789405308,1,395,90
19,2,0,122.41142014819499,1,1122,99
20,2,0,125.2138375460909,1,379,66
21,2,0,129.61021589799142,1,206,120
22,2,0,131.5801643435901,1,1137,67
23,2,0,136.32275519786276,1,200,397
24,2,0,138.7551710546981,1,1359,125
25,2,0,142.47696412888686,1,1114,90
26,2,0,146.79438394696652,1,1073,72
27,2,0,158.71890071699505,1,974,433
28,2,0,160.48716477933604,1,397,89
29,2,0,164.51035634727063,1,1316,421
30,2,0,170.43726974039512,1,1353,134
31,2,0,170.5205236768137,1,395,413
32,2,0,171.27082682704895,1,435,139
33,2,0,175.44814929281324,1,391,180
34,2,0,179.81054698372276,1,181,92
35,2,0,183.59080000400564,1,404,113
36,2,0,187.958261178838,1,397,480
37,2,0,197.71684162756884,1,1167,538
38,2,0,227.11294772060054,1,999,174
39,2,0,227.88637609248565,1,1680,405
40,2,0,231.14640868414176,1,406,100
41,2,0,233.6443375589132,1,1039,112
42,2,0,236.32360914974018,1,986,458
43,2,0,237.99878608850094,1,400,238
44,2,0,240.55803684701613,1,4092,72
45,2,0,250.70267352421567,1,416,93
46,2,0,255.41952536876923,1,96,421
47,2,0,261.27172495437924,1,1363,413
48,2,0,265.437839745444,1,4116,59
49,2,0,267.12138574057593,1,1119,138
50,2,0,267.3203633851216,1,382,116
51,2,0,278.0301545085881,1,196,114
52,2,0,285.75669733354033,1,377,77
53,2,0,301.83623059281115,1,924,49
54,2,0,308.3133852264468,1,898,69
55,2,0,311.53625275573376,1,4082,425
56,2,0,320.0943664635058,1,1090,111
57,2,0,321.80858583923987,1,403,58
58,2,0,325.34655624097746,1,387,48
59,2,0,327.496148998288,1,1124,164
60,2,0,334.7042331270512,1,4091,113
61,2,0,340.537085480812,1,1047,170
62,2,0,346.7254000043284,1,1057,408
63,2,0,347.4774984669456,1,966,520
64,2,0,348.6192191974288,1,1054,372
65,2,0,355.82515735918673,1,385,175
66,2,0,356.7671538418398,1,4081,136
67,2,0,358.49760806473364,1,382,236
68,2,0,360.9561300295137,1,1134,139
69,2,0,361.5150118641262,1,1049,145
70,2,0,378.1938243009006,1,4073,413
71,2,0,386.45385520753973,1,399,411
72,2,0,396.4440925758158,1,2219,40
73,2,0,398.3631981928761,1,994,414
74,2,0,411.54422163406906,1,398,406
75,2,0,414.74433685146437,1,4624,434
76,2,0,415.21445198120193,1,754,96
77,2,0,428.87510801607004,1,209,414
78,2,0,434.41848757775443,1,238,114
79,2,0,439.5158240202319,1,416,97
80,2,0,446.62230399756504,1,246,409
81,2,0,453.42864759953,1,69,108
82,2,0,467.5846994277989,1,412,177
83,2,0,467.7892613271684,1,1053,121
84,2,0,470.9461285046588,1,401,417
85,2,0,478.467047058482,1,1094,406
86,2,0,484.224876604805,1,311,392
87,2,0,486.64573506184786,1,1031,88
88,2,0,493.50805961829747,1,204,53
