request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,0.03141935118385566,1,4432,9
1,2,0,0.07612416864704341,1,68,37
2,2,0,0.271964348554264,1,6235,9
3,2,0,0.27567646573154986,1,706,12
4,2,0,0.3887862597294932,1,2522,14
5,2,0,0.3993004758243257,1,195,15
6,2,0,0.4180854476279081,1,1118,58
7,2,0,0.4557315186902229,1,169,40
8,2,0,0.5518066161088112,1,3098,23
9,2,0,0.5519905537418914,1,1195,23
10,2,0,0.5681264936340312,1,1884,6
11,2,0,0.575654811352692,1,2269,9
12,2,0,0.8338877364326485,1,6191,27
13,2,0,0.8998017341316508,1,4609,30
14,2,0,0.9701333446489186,1,3036,15
15,2,0,0.9709061961313665,1,2455,19
16,2,0,1.1433100719861073,1,2610,12
17,2,0,1.3681583480240203,1,79,14
18,2,0,1.3725062733845894,1,2422,8
19,2,0,1.613946264826046,1,370,195
20,2,0,1.6439635114350755,1,701,13
21,2,0,1.6826753322959827,1,2184,21
22,2,0,1.8139909703562853,1,624,6
23,2,0,1.8931958399123907,1,2795,248
24,2,0,1.965331618906665,1,3604,15
25,2,0,2.042072204480223,1,1911,41
26,2,0,2.0810348061647375,1,6586,145
27,2,0,2.1043483640763974,1,348,16
28,2,0,2.121008146220234,1,1262,8
29,2,0,2.127641345121133,1,2232,14
30,2,0,2.32806372529114,1,7436,13
31,2,0,2.3506236316515663,1,102,63
32,2,0,2.36633254024584,1,2009,7
33,2,0,2.4021451490345442,1,2136,196
34,2,0,2.4904376494372373,1,2880,18
35,2,0,2.584998547984395,1,456,57
36,2,0,2.6778783836497286,1,2629,71
37,2,0,2.8689753509668234,1,3157,9
38,2,0,2.9046599326511715,1,518,22
39,2,0,2.9283774126338793,1,6587,19
40,2,0,2.9449093362189163,1,212,104
41,2,0,2.949213515515217,1,4783,13
42,2,0,3.025087849072054,1,3577,21
43,2,0,3.030937910127775,1,151,36
44,2,0,3.0462614816653937,1,156,8
45,2,0,3.1352635806176994,1,530,848
46,2,0,3.151544032074056,1,6510,24
47,2,0,3.1881631489542945,1,5708,10
48,2,0,3.215463088880537,1,93,15
49,2,0,3.5227387571382858,1,251,14
50,2,0,3.6912134468044098,1,6166,159
51,2,0,3.8407795994529828,1,454,12
52,2,0,3.8774882232729175,1,1279,17
53,2,0,3.9001218185135573,1,1227,13
54,2,0,3.984029098262092,1,575,19
55,2,0,4.079524936354164,1,392,27
56,2,0,4.172113405653241,1,758,11
57,2,0,4.173848844513186,1,343,30
58,2,0,4.245507439072241,1,5899,56
59,2,0,4.308882475097425,1,885,11
60,2,0,4.311250605698379,1,3009,9
61,2,0,4.387444970906013,1,112,13
62,2,0,4.416874855036584,1,194,18
63,2,0,4.545355314210453,1,1605,18
64,2,0,4.6365621555413545,1,2434,14
65,2,0,4.7364333047084575,1,7434,15
66,2,0,4.76361699458685,1,52,15
67,2,0,4.83021951797916,1,379,6
68,2,0,4.878450692534661,1,2959,11
69,2,0,4.894357967523072,1,1787,6
70,2,0,5.340294309492563,1,767,82
71,2,0,5.399724992757016,1,826,14
72,2,0,5.441725244592879,1,1182,11
73,2,0,5.4739125060662035,1,2673,21
74,2,0,5.611961279192251,1,2365,18
75,2,0,5.905451317159725,1,7436,15
76,2,0,5.914322155659209,1,2450,6
77,2,0,5.920946662062405,1,1508,46
78,2,0,5.9279551379124005,1,1782,8
79,2,0,5.988962376480265,1,762,12
80,2,0,6.108166856482848,1,3789,17
81,2,0,6.136737516756477,1,174,6
82,2,0,6.142351145394776,1,1475,53
83,2,0,6.192581416466988,1,7436,6
84,2,0,6.207774577798857,1,7436,21
85,2,0,6.220795666192941,1,728,17
86,2,0,6.244148395198967,1,6735,11
87,2,0,6.425032705383824,1,1706,12
88,2,0,6.503198336769492,1,2705,13
89,2,0,6.508909992313744,1,185,17
90,2,0,6.577475343744606,1,200,17
91,2,0,6.624496368246167,1,7435,7
92,2,0,6.681612174181561,1,4559,9
93,2,0,6.8321914469926535,1,877,17
94,2,0,6.990282877092166,1,1556,12
