request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,40.826653425740204,1,1320,160
1,2,0,41.51628516149758,1,394,84
2,2,0,86.92737168827196,1,1009,68
3,2,0,96.27835402795533,1,966,155
4,2,0,96.65119456225786,1,401,169
5,2,0,109.04728427089327,1,1101,217
6,2,0,167.65416615189946,1,407,393
7,2,0,173.9537573039001,1,1741,395
8,2,0,177.56769181181238,1,1070,388
9,2,0,188.50932941564685,1,398,64
10,2,0,206.00242941928678,1,1075,66
11,2,0,216.09308804184155,1,4106,18
12,2,0,220.71992934221498,1,219,389
13,2,0,238.79494666480042,1,454,118
14,2,0,267.71610361276254,1,377,89
15,2,0,268.090910733473,1,9,414
16,2,0,300.38650303739007,1,393,591
17,2,0,325.7489999234363,1,4085,95
18,2,0,335.1050509699333,1,406,388
19,2,0,348.99300921856815,1,209,45
20,2,0,367.12170369052245,1,403,100
21,2,0,408.0959390312972,1,390,112
22,2,0,421.46747767775685,1,1041,102
23,2,0,423.97545881238824,1,201,126
24,2,0,434.2933023582239,1,399,381
25,2,0,444.0224657396407,1,4088,58
