request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,9.225615081933476,1,2108,56
1,2,0,13.472033369449218,1,1031,507
2,2,0,13.710008348808717,1,403,115
3,2,0,17.301264068693158,1,1381,98
4,2,0,42.78091994180295,1,4093,14
5,2,0,45.36744429784617,1,2058,79
6,2,0,49.901218498073135,1,209,29
7,2,0,61.167598461192966,1,1151,87
8,2,0,67.90934695244854,1,460,427
9,2,0,69.9277686404056,1,371,395
10,2,0,103.928402595829,1,990,414
11,2,0,107.65991587200634,1,212,66
12,2,0,108.58806168531832,1,1021,209
13,2,0,129.05273744053176,1,6122,68
14,2,0,140.30579472432913,1,223,68
15,2,0,146.0299662877416,1,197,415
16,2,0,149.48004499721753,1,1108,106
17,2,0,151.8812237420583,1,200,443
18,2,0,157.4329872570205,1,1180,58
19,2,0,158.58051021921685,1,181,389
20,2,0,160.8923531613927,1,1238,45
21,2,0,167.829332027373,1,224,177
22,2,0,182.02885538325717,1,4941,392
23,2,0,185.52191583316795,1,1315,114
24,2,0,209.05000059639326,1,1166,98
25,2,0,211.92983156531125,1,1045,115
26,2,0,212.61649715843603,1,1009,429
27,2,0,212.88751740406954,1,387,417
28,2,0,217.75252169710862,1,4092,414
29,2,0,221.8779952025417,1,181,420
30,2,0,238.3147438018686,1,1029,183
31,2,0,264.273150540163,1,391,78
32,2,0,310.7262576675279,1,1158,157
33,2,0,366.4031563039952,1,206,60
34,2,0,375.0694976631181,1,408,37
35,2,0,382.5985096909466,1,389,88
36,2,0,382.91306570006316,1,402,532
37,2,0,393.29735994561287,1,411,411
38,2,0,422.9212546010077,1,4092,72
39,2,0,424.55036510539315,1,423,92
40,2,0,436.1353908161698,1,1170,46
41,2,0,456.16048153540476,1,1094,76
42,2,0,456.391082135935,1,181,455
43,2,0,465.1960799494999,1,1148,93
44,2,0,468.18426485593017,1,1315,92
45,2,0,469.7416585996322,1,2221,386
46,2,0,473.06448962762323,1,959,105
47,2,0,475.2476571269512,1,1113,56
48,2,0,478.0452281071055,1,419,100
49,2,0,495.06160662284697,1,234,141
50,2,0,497.5445051317831,1,4082,47
