request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,15.917490163262201,1,730,17
1,2,0,41.036105422578956,1,4574,9
2,2,0,59.50056833866033,1,3686,8
3,2,0,75.24459138500575,1,7435,13
4,2,0,86.26556120691573,1,1900,47
5,2,0,107.02874710578791,1,2090,6
6,2,0,118.5391310891607,1,7435,30
7,2,0,163.00961934981385,1,1157,15
8,2,0,229.30786299089013,1,3328,8
9,2,0,238.9799050089352,1,594,12
10,2,0,270.3578278083186,1,105,6
11,2,0,285.41130999905033,1,1073,14
12,2,0,302.1999669338268,1,389,6
13,2,0,354.1650500123356,1,4745,15
14,2,0,355.63875711059256,1,1225,99
15,2,0,357.4619776929726,1,830,6
16,2,0,357.8704894266571,1,89,85
17,2,0,393.62024301895485,1,901,26
18,2,0,423.73592765625915,1,28,61
19,2,0,464.5422132751702,1,4789,18
