request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,0.15088475612084828,1,4097,405
1,2,0,0.243911519522778,1,1351,403
2,2,0,0.3543735313797649,1,1007,80
3,2,0,0.4163178469692185,1,203,85
4,2,0,0.47241891215835174,1,1039,64
5,2,0,0.6629784770390308,1,1052,104
6,2,0,0.7450605660515937,1,950,89
7,2,0,0.7926382247910144,1,388,101
8,2,0,0.9554821166987162,1,373,396
9,2,0,0.9585783692315204,1,1103,395
10,2,0,1.0546190028011815,1,2523,49
11,2,0,1.0708029055480777,1,418,391
12,2,0,1.1092505667829453,1,1042,199
13,2,0,1.1179667989724758,1,1055,429
14,2,0,1.1730860768718707,1,405,411
15,2,0,1.2699233243191663,1,200,47
16,2,0,1.2778645812199996,1,4082,427
17,2,0,1.3253866019005591,1,1353,223
18,2,0,1.4144897690357303,1,403,14
19,2,0,1.6075409487512398,1,1176,167
20,2,0,1.6278858809160777,1,218,108
21,2,0,1.6531671517958033,1,996,59
22,2,0,1.7229613052784705,1,1049,336
23,2,0,1.75996315076945,1,1131,48
24,2,0,1.7678799799304472,1,1099,602
25,2,0,1.7789265444281388,1,1035,89
26,2,0,1.7987679430982724,1,1035,163
27,2,0,1.8327655614539713,1,1314,122
28,2,0,1.8367761944273364,1,393,84
29,2,0,1.9299708960407498,1,1092,34
30,2,0,2.06981470673919,1,1058,379
31,2,0,2.172673197604135,1,1153,376
32,2,0,2.3538502765435356,1,1639,117
33,2,0,2.5526740355400728,1,1288,176
34,2,0,2.6803864841708327,1,405,218
35,2,0,2.7097466133201937,1,3634,96
36,2,0,2.7631317319779494,1,1048,78
37,2,0,2.7666376756962805,1,1018,18
38,2,0,2.8118783626479282,1,416,399
39,2,0,2.8775937155847187,1,3955,393
40,2,0,2.924970858560794,1,1484,122
41,2,0,3.0077901503960485,1,447,34
42,2,0,3.1915104396571676,1,777,74
43,2,0,3.2641427381296046,1,1015,379
44,2,0,3.323977338805554,1,7930,71
45,2,0,3.646216038487333,1,194,97
46,2,0,3.80373853853199,1,1069,89
47,2,0,3.91294679471812,1,4076,168
48,2,0,3.957819294638388,1,300,414
49,2,0,4.087842437101834,1,1010,373
50,2,0,4.110423628848316,1,1115,399
51,2,0,4.194058174114374,1,206,423
52,2,0,4.74703423949536,1,1314,404
53,2,0,4.835689505099579,1,373,234
54,2,0,4.9755808989083175,1,424,80
55,2,0,4.98087035193126,1,4096,12
56,2,0,4.989274539383943,1,67,139
57,2,0,5.067674664905756,1,973,386
58,2,0,5.138723926531909,1,1200,429
59,2,0,5.407782551768753,1,4093,101
60,2,0,6.091661342308041,1,181,146
61,2,0,6.117414172987256,1,2006,103
62,2,0,6.2103174741633245,1,1352,198
63,2,0,6.24988638100722,1,397,412
64,2,0,6.256361718525939,1,27,408
65,2,0,6.2796468010594655,1,1083,406
66,2,0,6.352365021050416,1,1094,133
67,2,0,6.461899777024881,1,2923,217
68,2,0,6.481469465907089,1,393,104
69,2,0,6.485447213869747,1,203,375
70,2,0,6.523937707656358,1,946,366
71,2,0,6.665861807514912,1,2101,183
72,2,0,6.843545073486817,1,1662,431
73,2,0,6.876526203264548,1,1160,217
74,2,0,6.967397377383593,1,1060,27
75,2,0,6.982917044103895,1,381,47
76,2,0,7.067328898118695,1,1100,88
77,2,0,7.167414519239972,1,218,63
78,2,0,7.1712909616200395,1,386,414
79,2,0,7.949336906520503,1,1052,171
