request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,0.15376025136555793,1,2108,56
1,2,0,0.22453388949082032,1,1031,507
2,2,0,0.22850013914681197,1,403,115
3,2,0,0.288354401144886,1,1381,98
4,2,0,0.7130153323633824,1,4093,14
5,2,0,0.7561240716307694,1,2058,79
6,2,0,0.8316869749678855,1,209,29
7,2,0,1.019459974353216,1,1151,87
8,2,0,1.1318224492074755,1,460,427
9,2,0,1.1654628106734264,1,371,395
10,2,0,1.7321400432638163,1,990,414
11,2,0,1.7943319312001054,1,212,66
12,2,0,1.8098010280886385,1,1021,209
13,2,0,2.1508789573421963,1,6122,68
14,2,0,2.338429912072152,1,223,68
15,2,0,2.43383277146236,1,197,415
16,2,0,2.4913340832869593,1,1108,106
17,2,0,2.531353729034305,1,200,443
18,2,0,2.623883120950342,1,1180,58
19,2,0,2.6430085036536144,1,181,389
20,2,0,2.6815392193565453,1,1238,45
21,2,0,2.7971555337895504,1,224,177
22,2,0,3.03381425638762,1,4941,392
23,2,0,3.0920319305527997,1,1315,114
24,2,0,3.484166676606555,1,1166,98
25,2,0,3.5321638594218543,1,1045,115
26,2,0,3.543608285973934,1,1009,429
27,2,0,3.548125290067826,1,387,417
28,2,0,3.6292086949518105,1,4092,414
29,2,0,3.6979665867090286,1,181,420
30,2,0,3.97191239669781,1,1029,183
31,2,0,4.404552509002716,1,391,78
32,2,0,5.178770961125465,1,1158,157
33,2,0,6.106719271733254,1,206,60
34,2,0,6.251158294385302,1,408,37
35,2,0,6.376641828182444,1,389,88
36,2,0,6.381884428334386,1,402,532
37,2,0,6.554955999093548,1,411,411
38,2,0,7.048687576683462,1,4092,72
39,2,0,7.075839418423219,1,423,92
40,2,0,7.268923180269496,1,1170,46
41,2,0,7.602674692256746,1,1094,76
42,2,0,7.606518035598917,1,181,455
43,2,0,7.753267999158332,1,1148,93
44,2,0,7.80307108093217,1,1315,92
45,2,0,7.829027643327205,1,2221,386
46,2,0,7.884408160460389,1,959,105
47,2,0,7.920794285449188,1,1113,56
48,2,0,7.96742046845176,1,419,100
49,2,0,8.25102677704745,1,234,141
50,2,0,8.292408418863053,1,4082,47
51,2,0,8.375466372100425,1,995,200
52,2,0,8.52029449771735,1,200,121
53,2,0,8.623594277506404,1,1043,102
54,2,0,8.694713563008037,1,4085,77
55,2,0,8.940460484529625,1,1081,84
56,2,0,9.323929297258147,1,402,75
57,2,0,9.412152234002775,1,373,72
58,2,0,9.464201805029942,1,197,60
59,2,0,9.705462986648094,1,1105,43
60,2,0,9.945789640800177,1,1519,39
61,2,0,10.022713414528297,1,404,44
62,2,0,10.076303411158474,1,1357,170
63,2,0,10.455899795849085,1,898,387
64,2,0,10.871519983267431,1,1315,79
65,2,0,11.032325001255101,1,306,96
66,2,0,11.078082777204623,1,4080,61
67,2,0,11.179104714554464,1,1061,53
68,2,0,11.429830811107289,1,1115,209
69,2,0,11.524096180375631,1,1117,170
70,2,0,11.827145485898802,1,1050,124
71,2,0,11.954661659686932,1,1148,41
72,2,0,12.190473793677974,1,4127,82
73,2,0,12.344048004763653,1,397,102
74,2,0,12.629226190672643,1,1791,97
75,2,0,12.807491345718724,1,374,93
76,2,0,12.831014244921189,1,438,429
77,2,0,12.999676350320032,1,2255,414
78,2,0,13.251346576548368,1,1094,85
79,2,0,13.299844428165725,1,3210,83
80,2,0,13.346083118601392,1,1006,87
81,2,0,13.590278963160412,1,120,138
82,2,0,14.477420004991256,1,384,146
83,2,0,14.544581386675029,1,206,86
84,2,0,14.558948033850678,1,1110,108
85,2,0,14.895818699400914,1,4094,68
86,2,0,15.054292518436883,1,398,405
87,2,0,15.113216410147785,1,378,95
88,2,0,15.210631790099002,1,401,392
89,2,0,15.808429767736982,1,1015,396
90,2,0,15.808802994281617,1,1065,94
91,2,0,15.948222417959371,1,1091,171
92,2,0,16.23818232436684,1,399,47
93,2,0,16.246737402008257,1,4072,382
94,2,0,16.42740070105072,1,1024,90
95,2,0,16.620156423164715,1,2072,42
96,2,0,16.77139040460889,1,452,53
97,2,0,16.77890675912274,1,1049,217
98,2,0,16.79605220367069,1,91,90
99,2,0,17.006232538129048,1,1050,96
100,2,0,17.022406924645264,1,396,43
101,2,0,17.329091627960928,1,1158,390
102,2,0,17.350454498308544,1,6949,652
103,2,0,17.417213461126913,1,1330,429
104,2,0,17.445030018588024,1,1786,402
105,2,0,17.52971861277136,1,163,135
106,2,0,17.56203610997759,1,181,136
107,2,0,17.63571706145635,1,378,412
108,2,0,17.717902738570633,1,224,74
109,2,0,17.78443756260898,1,387,62
110,2,0,17.822990694925494,1,4152,521
111,2,0,18.56578686075538,1,1773,377
112,2,0,18.780158116794766,1,1117,73
113,2,0,18.829687359852162,1,209,429
114,2,0,19.043180899074244,1,216,141
115,2,0,19.658552881362162,1,1315,68
116,2,0,19.7791379439713,1,379,387
117,2,0,20.450968138650122,1,1312,127
118,2,0,20.4708534264306,1,120,81
119,2,0,20.917114484255915,1,398,394
120,2,0,20.96274200223859,1,2788,357
121,2,0,20.99428038364514,1,379,91
122,2,0,21.4540658910519,1,206,397
123,2,0,21.76527796863132,1,3529,414
124,2,0,21.908720338806663,1,1425,396
