request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,0.02511666801413193,1,407,245
1,2,0,0.03031624409014643,1,1168,130
2,2,0,0.2941483779668052,1,1201,43
3,2,0,0.5321619143079748,1,373,385
4,2,0,0.6151982783358977,1,403,54
5,2,0,0.6365500013093807,1,1577,396
6,2,0,0.659144453008601,1,2251,159
7,2,0,0.7527689479424444,1,379,121
8,2,0,1.0326618710802926,1,4093,94
9,2,0,1.1698990824426194,1,3243,322
10,2,0,1.415615577215221,1,1088,107
11,2,0,1.4638775460313118,1,2598,378
12,2,0,1.4837456794939332,1,411,86
13,2,0,1.5052283187321849,1,416,416
14,2,0,1.535417654911,1,3115,77
15,2,0,1.5385437005003924,1,9,438
16,2,0,1.6003468676148678,1,1181,130
17,2,0,1.6015566460044404,1,240,53
18,2,0,1.7278518612548224,1,988,76
19,2,0,1.749716170405746,1,11,85
20,2,0,1.8770756184817126,1,416,58
21,2,0,1.9476869828310215,1,1102,386
22,2,0,2.065620181616298,1,867,404
23,2,0,2.0678088105026027,1,409,85
24,2,0,2.204885925192812,1,1312,120
25,2,0,2.213418983075102,1,993,94
26,2,0,2.2513346531629583,1,376,18
27,2,0,2.2748421007377737,1,1014,390
28,2,0,2.301012203184057,1,4131,133
29,2,0,2.3593605670707856,1,949,401
30,2,0,2.3929030292018414,1,67,89
31,2,0,2.5027569842901527,1,4085,509
32,2,0,2.565150918814648,1,1165,139
33,2,0,2.703140511462471,1,2655,206
34,2,0,2.779965963000626,1,1313,140
35,2,0,2.8144089903253744,1,1044,559
36,2,0,2.9324075432206937,1,374,112
37,2,0,3.110367592576162,1,988,55
38,2,0,3.2536539462488805,1,400,149
39,2,0,3.2542185186527752,1,2504,100
40,2,0,3.368338239077608,1,1037,395
41,2,0,3.461961486969548,1,40,116
42,2,0,3.486319777226362,1,400,67
43,2,0,3.5347752973601194,1,403,60
44,2,0,3.9355299005872832,1,1165,111
45,2,0,3.9397047519499737,1,120,113
46,2,0,4.001911408703138,1,1117,106
47,2,0,4.139314264088264,1,410,81
48,2,0,4.153666731445567,1,409,44
49,2,0,4.180914319212134,1,1139,89
50,2,0,4.253747245746767,1,4077,162
51,2,0,4.265665846963686,1,1149,86
52,2,0,4.345715658391433,1,4750,100
53,2,0,4.388831427488061,1,1088,34
54,2,0,4.416618003565469,1,2313,72
55,2,0,4.450955059285635,1,4095,569
56,2,0,4.661256861421594,1,2440,106
57,2,0,4.78240192568344,1,1089,414
58,2,0,4.888181258348581,1,242,442
59,2,0,4.966642387174651,1,4083,133
60,2,0,5.024732798099053,1,1352,394
61,2,0,5.078962696519477,1,396,67
62,2,0,5.087445466945626,1,4081,645
63,2,0,5.096235388702629,1,1079,28
64,2,0,5.196014196344434,1,236,138
65,2,0,5.29988268691375,1,1135,398
66,2,0,5.359092519253027,1,398,160
67,2,0,5.524855556470394,1,380,98
68,2,0,5.5403871118229535,1,1999,155
69,2,0,5.557885080473027,1,1143,261
70,2,0,5.5793820334405195,1,2211,408
71,2,0,5.641340397167593,1,1122,121
72,2,0,5.746202528251358,1,391,109
73,2,0,5.799154275088917,1,200,379
74,2,0,5.882076333835508,1,130,387
