request_id,request_type,application_id,arrival_timestamp,batch_size,prompt_size,token_size
0,2,0,3.105188189898798,1,1457,235
1,2,0,4.927474993206932,1,15338,316
2,2,0,5.696413770497863,1,3873,53
3,2,0,10.218467932430624,1,12005,263
4,2,0,13.506475533487054,1,10644,57
5,2,0,13.914999588970973,1,12106,43
6,2,0,15.322135004101291,1,23947,163
7,2,0,16.014097423038773,1,5083,88
8,2,0,17.266518123914,1,2416,27
9,2,0,17.638434683773077,1,8525,32
10,2,0,18.610403606894796,1,5076,46
11,2,0,18.906812113992622,1,4123,15
12,2,0,21.877108999523653,1,8835,107
13,2,0,21.90949567070354,1,32465,23
14,2,0,22.864619237527695,1,9745,165
15,2,0,26.76683347957968,1,5196,67
16,2,0,27.380593945144337,1,2061,47
17,2,0,28.567841549438374,1,4519,225
18,2,0,28.665390891529974,1,7721,74
19,2,0,32.709030042104374,1,11942,178
20,2,0,32.76526878979079,1,19871,107
21,2,0,33.38405806766971,1,18822,23
22,2,0,33.64324118625461,1,3085,134
23,2,0,36.05479147534363,1,10439,6
24,2,0,36.37877864944563,1,2679,224
25,2,0,40.153324244041976,1,16006,67
26,2,0,42.36980256407547,1,7727,19
27,2,0,42.4124404210566,1,2545,130
28,2,0,43.13388964388407,1,5308,91
29,2,0,44.0742588019742,1,17857,67
30,2,0,44.12140931268194,1,9466,26
31,2,0,45.87206965217344,1,11482,12
32,2,0,46.44665828225228,1,12648,29
33,2,0,49.763174878191265,1,6498,41
34,2,0,53.38269569222594,1,13889,235
35,2,0,56.114787891709824,1,24061,80
36,2,0,64.0982406981845,1,3890,13
37,2,0,64.76474776145295,1,13050,106
38,2,0,67.22376583222949,1,7452,266
39,2,0,68.46173692969583,1,8816,154
40,2,0,69.16812539602655,1,6733,114
41,2,0,75.66152921891747,1,9455,4
42,2,0,76.16938960721131,1,7854,11
43,2,0,79.06482419735458,1,6358,64
44,2,0,82.80927939020512,1,10056,54
45,2,0,84.86061684811202,1,3067,119
46,2,0,88.65489329364638,1,10014,131
47,2,0,88.72907863090073,1,12085,14
48,2,0,90.55686662108481,1,28567,95
49,2,0,91.57083081114487,1,4512,99
50,2,0,91.97752429940142,1,5142,87
51,2,0,93.1283551059714,1,6707,118
52,2,0,104.81631894557599,1,2982,65
53,2,0,106.60975611726772,1,14286,40
54,2,0,109.9620817071967,1,8630,35
55,2,0,110.02274916312469,1,32389,50
56,2,0,112.95635489352199,1,5761,81
57,2,0,115.01602341427312,1,13203,53
58,2,0,119.61189471098841,1,15498,72
59,2,0,124.77676797307441,1,3927,372
60,2,0,125.30533826599599,1,4530,103
61,2,0,128.31611709154407,1,7089,75
62,2,0,128.4360039834121,1,3287,73
63,2,0,128.7437521846645,1,20666,82
64,2,0,128.79206335359854,1,13069,12
65,2,0,129.0623658378484,1,2547,32
66,2,0,130.27109859114378,1,15289,54
67,2,0,131.69368692071723,1,5896,77
68,2,0,131.80852282845828,1,15257,71
69,2,0,132.51662665983682,1,9929,13
70,2,0,135.02779962733254,1,7459,173
71,2,0,135.44216594785763,1,21660,36
72,2,0,136.91934935986728,1,1641,14
73,2,0,140.6495685848933,1,8360,171
74,2,0,142.46836906426046,1,26765,67
75,2,0,143.54924452787756,1,4461,17
76,2,0,144.23709793451474,1,3351,35
77,2,0,144.32568993871396,1,7319,87
78,2,0,144.77179457198605,1,2024,39
79,2,0,148.32906360689827,1,4339,103
80,2,0,149.97288263434694,1,8894,92
81,2,0,154.76481875672232,1,9320,43
82,2,0,155.00900375261043,1,5300,108
83,2,0,155.10938304971836,1,5315,104
84,2,0,155.44677055992236,1,13341,75
85,2,0,155.9567318375966,1,14567,76
86,2,0,157.18382734493485,1,2016,7
87,2,0,158.0876934162122,1,5528,59
88,2,0,161.32071401441448,1,17011,180
89,2,0,161.60535800415798,1,4474,49
90,2,0,163.88592793815795,1,4824,54
91,2,0,165.31020209751154,1,9080,64
92,2,0,168.49749186303941,1,7377,110
93,2,0,176.82367079072856,1,6228,33
94,2,0,180.57438234356368,1,4436,95
95,2,0,180.65638000573844,1,5881,235
96,2,0,181.69104869001765,1,17485,19
97,2,0,184.450485676204,1,17898,93
98,2,0,185.4655296925853,1,14267,27
99,2,0,186.295884700575,1,15625,52
100,2,0,187.49697632995372,1,2638,16
101,2,0,189.2256026307188,1,9522,189
102,2,0,189.62597821238725,1,7633,28
103,2,0,191.2132292810009,1,7385,50
104,2,0,195.61416780790597,1,4882,18
105,2,0,199.0163085706771,1,24434,28
106,2,0,199.3039056845723,1,16309,12
107,2,0,202.88188692024949,1,12456,29
108,2,0,204.8304996304644,1,6407,22
109,2,0,207.1980829882103,1,19871,43
110,2,0,207.76033279748805,1,3232,4
111,2,0,208.04534165212073,1,1381,46
112,2,0,209.25016566115517,1,23918,87
113,2,0,210.05698861067847,1,12489,269
114,2,0,211.25917235175737,1,9020,208
115,2,0,211.76842400904036,1,6069,29
116,2,0,212.87201756392943,1,14692,25
117,2,0,214.26118646394488,1,19192,103
118,2,0,217.61065040793738,1,29474,231
119,2,0,220.8077649978948,1,6887,57
120,2,0,226.6213109197665,1,15528,77
121,2,0,229.2621390575225,1,9718,144
122,2,0,231.51682378466546,1,3913,60
123,2,0,231.99357814299893,1,18109,155
124,2,0,232.54230548962568,1,7423,107
125,2,0,233.59973111104483,1,4062,14
126,2,0,235.56660626233824,1,7352,35
127,2,0,239.45450984385872,1,6994,59
128,2,0,239.80428643776443,1,4597,300
129,2,0,239.843745329391,1,5737,292
